ID,title,image,content,sku,price,salePrice,qtySold,eligibility,nextHigherAssembly),oem,oemPartNumber,tbq
2830,P00862,ACS00862,Clutch Disc,148dce055dc2,174.79,,0,"737-200, 737-300, 737-400, 737-500",AR6460M2MOD2 - ROTARY ACTUATOR,Goodrich,AA2178,
2831,P00863,ACS00863,Gear and Pinion,592d9b1b51b5,518.57,,0,"737-200, 737-300, 737-400, 737-500","AR6460M2MOD1 : ROTARY ACTUATOR, AR6460M2MOD2 : ROTARY ACTUATOR, AR6460M2MOD3 : ROTARY ACTUATOR",Goodrich,A40387,
2832,P00865,ACS00865,"Washer, Special",0ab84159ae73,89.81,,0,"EMB-145ER, EMB-145LR, EMB-135ER, EMB-135LR, EMB-145XR, EMB-145EP",0,Embraer,145-79076-001,
2833,P00866,,Sleeve,f9baa23769ae,10000,,0,"EMB-145ER, EMB-145LR, EMB-135ER, EMB-135LR, EMB-145XR, EMB-145EP","145-78717-403 : PIVOT DOOR ACTUATOR, 145-78717-405 : PIVOT DOOR ACTUATOR, 145-78717-407 : PIVOT DOOR ACTUATOR, 145-78717-409 : PIVOT DOOR ACTUATOR",Embraer,145-78254-001,1
2834,P00867,ACS00867,Switch - Close,4ccdd38fb10a,404.92,,0,"737-300, 737-400, 737-500","172625-5 : NOSE COWL TAI VALVE, 172625-6 : NOSE COWL TAI VALVE, 172625-7 : NOSE COWL TAI VALVE",Whittaker Controls,321448-4,
2835,P00868,ACS00868,Switch - Open,9429da344ca1,404.92,,1,"737-300, 737-400, 737-500","172625-5 : NOSE COWL TAI VALVE, 172625-6 : NOSE COWL TAI VALVE, 172625-7 : NOSE COWL TAI VALVE",Whittaker Controls,321448-5,
2836,P00869,ACS00869,Switch,777b53f1ad13,433.26,,0,"737-300, 737-400, 737-500","172625-5 : NOSE COWL TAI VALVE, 172625-6 : NOSE COWL TAI VALVE, 172625-7 : NOSE COWL TAI VALVE",Whittaker Controls,321448-6,
2837,P00871,ACS00871,Diaphragm,77330bb10b0c,100.67,,2,"717-200, 737-300, 737-400, 737-500, 737-700, 737-800, 737-600, 777-200, 777-300, 777-300ER, 777F, MD-11F","3215618-2 : NOSE COWL ANTI-ICE VALVE, 3215618-3 : NOSE COWL ANTI-ICE VALVE, 3215618-4 : NOSE COWL ANTI-ICE VALVE, 3290406-2 : SURGE CONTROL VALVE ASSY, 3290662-1 : NOSE COWL ANTI ICE VALVE",Honeywell,858885-15,
2838,P00872,ACS00872,Diaphragm,4e1b49dbe70a,10000,,0,"A330-203, A330-223, A330-343, A340-211, A340-212, A340-213, A340-311, A340-313, A340-642, 737-300, 737-400, 737-500, 737-700, 737-800, 737-600, 757-200, 757-200PF, 757-300, 767-200, 767-300, 767-400E","3213868-3 : SHUTOFF REGULATOR VALVE, 3213868-4 : SHUTOFF REGULATOR VALVE, ""3213876-11 : 1-1/2"""" PRSOV"", 3215358-2 : STARTER SOV, 3215618-4 : NOSE COWL ANTI-ICE VALVE, ""3215622-1 : 2"""" DIA",Honeywell,858885-3,1
2839,P00873,ACS00873,Spring Set,dde9effc324f,593.12,,0,"747-200B, 747-200F, 747-200C, 747-300, 767-200, CF6-50C, CF6-50CA, CF6-50C1, CF6-50C2, CF6-50C2B, CF6-50C2D, CF6-50E, CF6-50E1, CF6-50E2, CF6-80A, CF6-80A1, CF6-80A2, CF6-80A3, CF6-80C2A1, CF6-80C2A2","3505448-3-1 : AIR TURBINE STARTER, 3505448-5-1 : AIR TURBINE STARTER, 384022-1-3 : AIR TURBINE ENG. STARTER, 384022-2-1 : AIR TURBINE ENG. STARTER, 384022-3-1 : AIR TURBINE ENG. STARTER, 38",Honeywell,3502132-7,
2840,P00874,ACS00874,Valve Housing,e29f39d42d8c,938.94,,1,"CF6-80C2A1, CF6-80C2A2, CF6-80C2A3, CF6-80C2A5, CF6-80C2A8","3289834-1 : SOV, 3289834-4 : SOV",Honeywell,3175417-1,
2841,P00877,ACS00877,"Ring, Mating",7686a33d241b,10000,,0,CL-600-2B19 (REGIONAL JET SERIES 100 &amp; 440),"731840 : HYDRAULIC MOTORPUMP ASSY, 848847 : HYDRAULIC MOTORPUMP ASSY, 849557 : VARIABLE DISPLACEMENT HYDRAULIC PUMP",Eaton Vickers,571490,1
2842,P00878,ACS00878,Sealing  Ring,aed74c6b6dd7,153.61,,7,"DC-9-14, DC-9-15, DC-9-31, DC-9-32, DC-9-32F, DC-9-34, DC-9-41, DC-9-51, DC-9-81 (MD-81), DC-9-82 (MD-82), DC-9-83 (MD-83), DC-9-87 (MD-87), MD-88, MD-90-30","321858-3-1 : 3"" ELECTRIC BUTTERFLY SHUTOFF VALVE, 392714-1-1 : PRESSURE VALVE ASSY., 396130-1-1 : FLOW CONTROL VALVE",Honeywell,3177136-1,
2843,P00881,ACS00881,"Diaphragm, Air",f53275a205b4,85,,33,"A310 MODEL 204, A310 MODEL 222, A310 MODEL 322, A310 MODEL 324, A310 MODEL 304, A310 MODEL 325, A300 MODEL B4-603, A300 MODEL B4-620, A300 MODEL B4-605R, A318-111, A319-112, A319-114, A319-115, A319-","204975 : COOLING TURBINE, 2205450 : AIR CYCLE MACHINE, ""3214560-2 : 2"""" PRSOV"", ""3214560-3 : 2"""" PRSOV"", ""3214958-1 : 2"""" PRSOV"", ""3214958-2 : 2"""" PRSOV"", ""3214960-2 : 1-1/2"""" PRSOV"", """,Honeywell,3179505-1,
2844,P00883,ACS00883,Clutch,b6452e24e0d7,10000,,0,"737-300, 737-400, 737-500","AR7077M2MOD8 : ROTARY ACTUATOR, AR7077M3MOD1 : ROTARY ACTUATOR",Goodrich,A1499-1,1
2845,P00885,ACS00885,Clutch Disc Assy,b76437a82425,1468.65,,0,"737-300, 737-400, 737-500",AR7077M3 - ROTARY ACTUATOR,Goodrich,A1498-2,
2846,P00886,ACS00886,"Seal, Valve Disk",167eb25d426b,516,,6,"A318-111, A319-111, A319-112, A319-113, A319-114, A319-115, A320-111, A320-211, A320-212, A320-214, A321-111, A321-112, A321-211, CF6-80C2D1F, CF6-80C2A5F, MD-11F","326215 : ON/OFF ANTI-ICE VALVE, 327155 : ON/OFF ANTI-ICE VALVE",Whittaker Controls,324558,
2847,P00887,ACS00887,"Seat, Upper",1f512a004dfd,540.82,,0,"A318-111, A319-111, A319-112, A319-113, A319-114, A319-115, A319-131, A319-132, A319-133, A320-111, A320-211, A320-212, A320-214, A320-231, A320-232, A320-233, A321-111, A321-112, A321-131, A321-211,","326215 : ON/OFF ANTI-ICE VALVE, 326975 : ON/OFF ANTI-ICE VALVE, 327155 : ON/OFF ANTI-ICE VALVE",Whittaker Controls,324499,
2848,P00888,ACS00888,"Seat, Lower",2effdeb8cf19,264.3,,0,"A318-111, A319-111, A319-112, A319-113, A319-114, A319-115, A319-131, A319-132, A319-133, A320-111, A320-211, A320-212, A320-214, A320-231, A320-232, A320-233, A321-111, A321-112, A321-131, A321-211,","326215 : ON/OFF ANTI-ICE VALVE, 326975 : ON/OFF ANTI-ICE VALVE, 327155 : ON/OFF ANTI-ICE VALVE",Whittaker Controls,324498,
2849,P00889,ACS00889,"Adapter Shaft, Coupling",56be822b2f2c,308.7,,5,"DC-9-81 (MD-81), DC-9-82 (MD-82), DC-9-83 (MD-83), MD-88",314195 : VARIABLE DISPLACEMENT HYDRAULIC PUMP,Eaton Vickers,887614,
2850,P00890,ACS00890,Diaphragm,91ffa6bcfba4,96.39,,59,"737-300, 737-400, 737-500, 737-700, 737-800, 737-600, 757-200, 757-200PF","107484 : HIGH STAGE REGULATOR, 107492 : BLEED AIR REGULATOR, 107494 : REVERSE FLOW CHECK CONTROL VALVE",Honeywell,3172211-2,
2851,P00891,ACS00891,Adjuster Assembly,52d7e58db8ca,140.92,,0,"A340-642, A340-313",B43575-1 - OXY. PRESS. REG.,Carleton Technologies,B43584-1,
2852,P00896,ACS00896,"Ring, Piston",be32cb61a95d,134.05,,0,"F.28 MARK 0100, F.28 MARK 0070","392530-10 : PRSOV, 392530-3-1 : PRSOV, 392530-8 : PRSOV",Honeywell,3181142-1,
2853,P00897,ACS00897,Pin,af1d88d3b9e6,36.31,,0,"737-300, 737-400, 737-500",172625-7 : NOSE COWL TAI VALVE,Whittaker Controls,324592,
2854,P00898,ACS00898,"Spring, Compression",7701c1c67e1e,27.39,,0,"737-300, 737-400, 737-500","172625-5 : NOSE COWL TAI VALVE, 172625-6 : NOSE COWL TAI VALVE, 172625-7 : NOSE COWL TAI VALVE",Whittaker Controls,200590SS407,
2855,P00899,ACS00899,Impeller I,0f54b88bfea1,2634.2,,8,"A318-111, A318-112, A318-121, A319-111, A319-112, A319-113, A319-114, A319-115, A319-131, A319-132, A319-133, A320-111, A320-211, A320-212, A320-214, A320-231, A320-232, A320-233, A321-111, A321-112,","14330-350 : VACUUM GENERATOR, J540AI4-100 : VACUUM GENERATOR",Monogram Sanitation,3930-0200-0002,
2856,P00900,ACS00900,Impeller II,2ed38ffd5e5f,2634.2,,1,"A318-111, A318-112, A318-121, A319-111, A319-112, A319-113, A319-114, A319-115, A319-131, A319-132, A319-133, A320-111, A320-211, A320-212, A320-214, A320-231, A320-232, A320-233, A321-111, A321-112,","14330-350 : VACUUM GENERATOR, J540AI4-100 : VACUUM GENERATOR",Monogram Sanitation,3931-020000-02,
2857,P00901,ACS00901,Seal Ring,168cfc9c6a9e,10000,,8,"747-200B, 747-200F, 747-200C, 747SP, 747-300, 747-400, 747-400F",,Hamilton Sundstrand,738463-45,1
2858,P00902,ACS00902,Seat-Spring,5a2ebc28e99c,51.05,,0,"757-200, 757-200PF","5006397L : GEARED ROTARY ACTUATOR, 5006397M : GEARED ROTARY ACTUATOR, 5006397N : GEARED ROTARY ACTUATOR, 5006397P : GEARED ROTARY ACTUATOR, 5006397R : GEARED ROTARY ACTUATOR, 5006398J : G",Hamilton Sundstrand,754465,
2859,P00903,ACS00903,Retainer,4f514e21e644,43.39,,0,"757-200, 757-200PF","5006397M : GEARED ROTARY ACTUATOR, 5006397N : GEARED ROTARY ACTUATOR, 5006397P : GEARED ROTARY ACTUATOR, 5006397R : GEARED ROTARY ACTUATOR, 5006398K : GEARED ROTARY ACTUATOR, 5006398L : G",Hamilton Sundstrand,751693,
2860,P00904,ACS00904,Pin-Planet,f465d91fa60a,29.6,,0,"757-200, 757-200PF","5006397N : GEARED ROTARY ACTUATOR, 5006397P : GEARED ROTARY ACTUATOR, 5006397R : GEARED ROTARY ACTUATOR, 5006398L : GEARED ROTARY ACTUATOR, 5006398M : GEARED ROTARY ACTUATOR, 5006398N : G",Hamilton Sundstrand,751703,
2861,P00906,ACS00906,Plate-Output,f9485d8c3530,824.45,,0,"757-200, 757-200PF","5006397M : GEARED ROTARY ACTUATOR, 5006397N : GEARED ROTARY ACTUATOR, 5006397P : GEARED ROTARY ACTUATOR, 5006397R : GEARED ROTARY ACTUATOR, 5006398K : GEARED ROTARY ACTUATOR, 5006398L : G",Hamilton Sundstrand,754459,
2862,P00907,ACS00907,Plate,f57b7532dcf5,451.05,,0,"757-200, 757-200PF","5006397M : GEARED ROTARY ACTUATOR, 5006397N : GEARED ROTARY ACTUATOR, 5006397P : GEARED ROTARY ACTUATOR, 5006397R : GEARED ROTARY ACTUATOR, 5006398K : GEARED ROTARY ACTUATOR, 5006398L : G",Hamilton Sundstrand,759394,
2863,P00908,ACS00908,Shaft-Splined,d0b154fd9afc,1567.16,,0,"757-200, 757-200PF","5006397M : GEARED ROTARY ACTUATOR, 5006397N : GEARED ROTARY ACTUATOR, 5006397P : GEARED ROTARY ACTUATOR, 5006397R : GEARED ROTARY ACTUATOR, 755299A : GEARED ROTARY ACTUATOR, 755299B : GEA",Hamilton Sundstrand,754505,
2864,P00909,ACS00909,Plunger-Indicator,67b5edf9ff9e,196.24,,0,"757-200, 757-200PF","5006397 : GEARED ROTARY ACTUATOR, 5006398 : GEARED ROTARY ACTUATOR, 755299 : GEARED ROTARY ACTUATOR, 755300 Series : GEARED ROTARY ACTUATOR",Hamilton Sundstrand,754461,
2865,P00910,ACS00910,Bushing-Core,6d347ef62b24,46.16,,0,"CF6-50C, CF6-50CA, CF6-50C1, CF6-50C2, CF6-50C2D, CF6-50E1, CF6-80A1, CF6-80A2","9152M : THRUST REVERSER, 9188M : THRUST REVERSER",General Electric,9152M55P01,
2866,P00912,ACS00912,Faucet Housing,af747929e761,617.67,,0,"A300 MODEL C4-605R VARIANT F, A319-111, A319-112, A319-113, A319-114, A320-211, A320-212, A320-214, A320-231, A320-232, A320-233, A321-111, A321-112, A321-131, A321-211, A321-231, A340-211, A340-311,",2980192100000 : FAUCET ASSY,Aqua-Butzke,001-05-091,
2867,P00913,ACS00913,Baffle Rubber,53c123e905ec,277.06,,0,"340A (SAAB/SF340A), SAAB 340B",D1573-10A - OIL/FUEL HEAT EXCHANGER,HS Marston Ltd.,D1508-86C,
2868,P00914,ACS00914,Washer Aluminum,ce86e459946b,166.03,,0,"340A (SAAB/SF340A), SAAB 340B",D1573-10A - OIL/FUEL HEAT EXCHANGER,HS Marston Ltd.,D1573-31C,
2869,P00915,ACS00915,Spring Set,c49553127796,704.24,,3,"747-200B, 747-200F, 747-200C, 747-300, 767-200, CF6-50C, CF6-50CA, CF6-50C1, CF6-50C2, CF6-50C2B, CF6-50C2D, CF6-80A, CF6-80A1, CF6-80A2, CF6-80A3, CF6-80C2A1, CF6-80C2A2, CF6-80C2A3, CF6-80C2A5, CF6","3505448-3-1 : AIR TURBINE STARTER, 3505448-5-1 : AIR TURBINE STARTER, 384022-5-1 : AIR TURBINE ENG. STARTER",Honeywell,3502132-12,
2870,P00916,ACS00916,Drive Shaft Assembly,b772a0dfb650,957.99,,0,"747-200B, 747-200F, 747-200C, 747SP, 747-400, 747-400F, 747-8","28B263-13A : AC GENERATOR, 28B263-13B : AC GENERATOR",Honeywell,1582500-1,
2871,P00917,ACS00917,O-Ring,ed188c1e7a26,10.62,,0,"DC-9-82 (MD-82), 727C SERIES, 727-100C SERIES, 737-200, DC-10-30F (KC-10A, KDC-10), DC-10-10F","11331 Series : EVACUATION SLIDE SYSTEM, 11611Series : EVACUATION SLIDE SYSTEM, 13621-1-4 : EVACUATION SLIDE SYSTEM, 15611Series : EVACUATION SLIDE SYSTEM, 30001 : REGULATOR VALVE",Goodrich,1A2313-3,
2872,P00918,ACS00918,Ball Seat,a61de3dea4cf,62.94,,0,"A318-111, A318-112, A318-121, A319-111, A319-112, A319-113, A319-114, A319-115, A319-131, A319-132, A319-133, A320-111, A320-211, A320-212, A320-214, A320-231, A320-232, A320-233, A321-111, A321-112,","60592 : A319/A320/A321 EVACUATION SYS. RESERVOIR AND VALVE ASSY., 61639 : A321 EVACUATION SYS. RESERVOIR AND VALVE ASSY., D18309 : RESERVOIR &amp; VALVE ASSEMBLY, D37013 : RESERVOIR &amp; VALVE ASSEM",Zodiac,B42099SP-5,
2873,P00919,ACS00919,"Spring, Disk",e7b31e98b41e,48.12,,0,"A318-111, A318-112, A318-121, A319-111, A319-112, A319-113, A319-114, A319-115, A319-131, A319-132, A319-133, A320-111, A320-211, A320-212, A320-214, A320-231, A320-232, A320-233, A321-111, A321-112,","201419001 : DAMPER, 201419001-10 : DAMPER, 201419001-20 : DAMPER",Messier Dowty,201419633,
2874,P00920,ACS00920,Bracket,c3b3ef93d5e1,10000,,0,"A318-111, A318-112, A318-121, A319-111, A319-112, A319-113, A319-114, A319-115, A319-131, A319-132, A319-133, A320-111, A320-211, A320-212, A320-214, A320-231, A320-232, A320-233, A321-111, A321-112,","201540001 : MLG LEG, 201540002 : MLG LEG",Messier Dowty,201522204,1
2875,P00921,ACS00921,"Pin, Retaining",c862c93c5b47,238.46,,0,"A318-111, A318-112, A318-121, A319-111, A319-112, A319-113, A319-114, A319-115, A319-131, A319-132, A319-133, A320-111, A320-211, A320-212, A320-214, A320-231, A320-232, A320-233, A321-111, A321-112,","201540001 : MLG LEG, 201540002 : MLG LEG",Messier Dowty,201383608,
2876,P00923,ACS00923,Sleeve,26f9ae5a2ae4,479.68,,0,"A318-111, A318-112, A318-121, A319-111, A319-112, A319-113, A319-114, A319-115, A319-131, A319-132, A319-133, A320-111, A320-211, A320-212, A320-214, A320-231, A320-232, A320-233, A321-111, A321-112,","201419001 : DAMPER, 201419001-010 : DAMPER, 201419001-020 : DAMPER",Messier Dowty,201419606,
2877,P00924,ACS00924,Housing Subassembly,b82b44f6db4b,3083.45,,0,"A318-111, A318-112, A318-121, A319-111, A319-112, A319-113, A319-114, A319-115, A319-131, A319-132, A319-133, A320-111, A320-211, A320-212, A320-214, A320-231, A320-232, A320-233, A321-111, A321-112,","201419001 : DAMPER, 201419001-10 : DAMPER, 201419001-20 : DAMPER",Messier Dowty,201419200,
2878,P00925,ACS00925,Cap Subassembly,9a4c43cded63,10000,,0,"A318-111, A318-112, A318-121, A319-111, A319-112, A319-113, A319-114, A319-115, A319-131, A319-132, A319-133, A320-111, A320-211, A320-212, A320-214, A320-231, A320-232, A320-233, A321-111, A321-112,","201419001 : DAMPER, 201419001-10 : DAMPER, 201419001-20 : DAMPER",Messier Dowty,201419202,1
2879,P00926,ACS00926,Bushing,8ebdbf1e4f21,153.29,,0,"EMB-145ER, EMB-145LR, EMB-135ER, EMB-135LR, EMB-145XR, EMB-145EP","2309-2600-501 : SHOCK ABSORBER ASSY, 2309-2600-503 : SHOCK ABSORBER ASSY, 2309-2600-505 : SHOCK ABSORBER ASSY, 2309-2600-507 : SHOCK ABSORBER ASSY",Eleb,2309-5002-003,
2880,P00927,ACS00927,Plate,a4436473d3a7,71.96,,0,"757-200, 757-200PF",0,Boeing,273N2078-19,
2881,P00928,ACS00928,Slydring,fe969dcc12ca,204.9,,1,"EMB-145ER, EMB-145LR, EMB-135ER, EMB-135LR, EMB-145XR, EMB-145EP","2309-2005-001 : SHOCK ABSORBER ASSY, 2309-2005-003 : SHOCK ABSORBER ASSY, 2309-2005-005 : SHOCK ABSORBER ASSY, 2309-2005-007 : SHOCK ABSORBER ASSY, 2309-2005-401 : SHOCK ABSORBER ASSY",Eleb,GRZF0A0028T08,
2882,P00929,ACS00929,Slydring,5a83334624b0,218.56,,0,"EMB-145ER, EMB-145LR, EMB-135ER, EMB-135LR, EMB-145XR, EMB-145EP","2309-2005-001 : SHOCK ABSORBER ASSY, 2309-2005-003 : SHOCK ABSORBER ASSY, 2309-2005-005 : SHOCK ABSORBER ASSY, 2309-2005-007 : SHOCK ABSORBER ASSY, 2309-2005-401 : SHOCK ABSORBER ASSY",Eleb,GRZF0A0034T08,
2883,P00930,ACS00930,Slydring,2f8c4f96e3db,213.57,,0,"EMB-145ER, EMB-145LR, EMB-135ER, EMB-135LR, EMB-145XR, EMB-145EP","2309-2005-001 : SHOCK ABSORBER ASSY, 2309-2005-003 : SHOCK ABSORBER ASSY, 2309-2005-005 : SHOCK ABSORBER ASSY, 2309-2005-007 : SHOCK ABSORBER ASSY, 2309-2005-401 : SHOCK ABSORBER ASSY",Eleb,GPZF0A0093T08,
2884,P00931,ACS00931,Sealing Ring,d03d84c12ce4,85.37,,0,"EMB-145ER, EMB-145LR, EMB-135ER, EMB-135LR, EMB-145XR, EMB-145EP","2309-2005-001 : SHOCK ABSORBER ASSY, 2309-2005-003 : SHOCK ABSORBER ASSY, 2309-2005-005 : SHOCK ABSORBER ASSY, 2309-2005-007 : SHOCK ABSORBER ASSY, 2309-2005-401 : SHOCK ABSORBER ASSY",Eleb,7426FT-160-P15,
2885,P00932,ACS00932,Screw,da70c7b36cfd,10000,,0,"ATR42-300, ATR42-500, ATR72-101, ATR72-201, ATR72-102, ATR72-202, ATR72-211, ATR72-212, ATR72-212A","S1201002400761 : FLIGHT KIT BAG INSTALLATION, S1201002401061 : FLIGHT KIT BAG INSTALLATION",ATR,S1201001220200,1
2886,P00933,ACS00933,Bush,f5af08403c57,224,,0,"EMB-145ER, EMB-145LR, EMB-135ER, EMB-135LR, EMB-145XR, EMB-145EP","1173B0000-02 : AUXILIARY DRAG STRUT, 1173B0000-03 : AUXILIARY DRAG STRUT",Liebherr,1173-0402 / KJB438705V,
2887,P00934,ACS00934,Gland,7c3da7026592,1002.93,,0,"A318-111, A318-112, A318-121, A319-111, A319-112, A319-113, A319-114, A319-115, A319-131, A319-132, A319-133, A320-111, A320-211, A320-212, A320-214, A320-231, A320-232, A320-233, A321-111, A321-112,","114095001 : LOCK STAY ACTUATOR, 114095002 : LOCK STAY ACTUATOR, 114095004 : LOCK STAY ACTUATOR, 114095004-010 : LOCK STAY ACTUATOR",Messier Dowty,114095670,
2888,P00935,ACS00935,"Washer, Special",b40750f5cb09,50.6,,0,"A318-111, A318-112, A319-111, A319-112, A319-113, A319-114, A319-115, A320-111, A320-211, A320-212, A320-214, A321-111, A321-112, A321-211, A321-212, A321-213, A340-211, A340-212, A340-213, A340-311,","8061-526 : HYDROMECHANICAL FUEL CONTROL , 8061-536 : HYDROMECHANICAL FUEL CONTROL",Woodward Governor,1391-0101,
2889,P00936,ACS00936,Guide-Rod,a54fe52a2298,249.89,,0,"A319-131, A319-132, A319-133, A320-231, A320-232, A320-233, A321-131, A321-231","TY1541-22 : UPPER FEEDBACK ACTUATOR (NON-LOCKING ACTUATOR), TY1542-22 : LOWER LOCKING ACTUATOR",Goodrich,CH1541-0098,
2890,P00937,ACS00937,"Guide, Spring",58998ab77267,73.69,,0,"A310 MODEL 324, A310 MODEL 325, A318-111, A318-112, A318-121, A319-111, A319-112, A319-113, A319-114, A319-115, A319-131, A319-132, A319-133, A320-111, A320-211, A320-212, A320-214, A320-231, A320-23","3031863-001 : VARIABLE DISPLACEMENT HYDRAULIC PUMP, 623977 : VARIABLE DISPLACEMENT HYDRAULIC PUMP, 887111 : HYDRAULIC MOTORPUMP ASSY, 887673 : HYDRAULIC MOTORPUMP ASSY",Eaton Vickers,624124,
2891,P00938,ACS00938,Lockwasher,1222e88ffae1,768.99,,0,"A330-203, A330-223, A330-243, A340-211, A340-212, A340-213, A340-311, A340-313, A330-202, A330-302, A330-322, A330-323","114258004-030 : BOGIE PITCH TRIMMER, 114258004-040 : BOGIE PITCH TRIMMER, 114258004-050 : BOGIE PITCH TRIMMER, 114258004-065 : BOGIE PITCH TRIMMER, 201480002 : BOGIE PITCH TRIMMER, 20148000",Messier Dowty,114258695,
2892,P00939,ACS00939,Scraper,485aada6bb7b,151.56,,0,"A318-111, A318-112, A318-121, A319-111, A319-112, A319-113, A319-114, A319-115, A319-131, A319-132, A319-133, A320-111, A320-211, A320-212, A320-214, A320-231, A320-232, A320-233, A321-111, A321-112,","31073-110 : AILERON SERVOCONTROL, 31073-52 : AILERON SERVOCONTROL, 31073-53 : AILERON SERVOCONTROL, 31073-54 : AILERON SERVOCONTROL, 31073-55 : AILERON SERVOCONTROL, 31073-57 : AILERON SE",Goodrich,341240,
2893,P00940,ACS00940,"Washer, Tab",e1c148929a52,348.37,,1,"A318-111, A318-112, A318-121, A319-111, A319-112, A319-113, A319-114, A319-115, A319-131, A319-132, A319-133, A320-111, A320-211, A320-212, A320-214, A320-231, A320-232, A320-233, A321-111, A321-112,",47145 Series : TRIMMABLE HORIZONTAL STABILIZER ACTUATOR,Goodrich,490168-001,
2894,P00941,ACS00941,"Piston, Blocking",bc3160f3ef1a,215.48,,0,"A318-121, A319-111, A319-115, A320-211, A320-212, A320-214, A320-231, A320-232, A320-233, A321-112, A330-203, A330-223, A330-343, A340-211, A340-212, A340-213, A340-311, A340-313, A340-642, A319-112,",S4-3400900-01 - CARGO DOOR JACK,Liebherr,1567-0018,
2895,P00942,ACS00942,"Cap Rod End, Actuator",26586b023735,156.18,,0,"A318-111, A318-112, A319-111, A319-112, A319-113, A319-114, A319-115, A320-111, A320-211, A320-212, A320-214, A321-111, A321-112, A321-211, A321-212, A321-213, A320-216, A321-231","D2309000-3 : THRUST REVERSER PIVOTING DOOR ACTUATOR, D2309000-4 : THRUST REVERSER PIVOTING DOOR ACTUATOR, D2309000-5 : THRUST REVERSER PIVOTING DOOR ACTUATOR, D2309000-6 : THRUST REVERSER PIV",Goodrich,D59481,
2896,P00943,ACS00943,Seal-Face,223f5ec90d35,813.27,,8,"A318-111, A318-112, A319-111, A319-112, A319-113, A319-114, A319-115, A320-111, A320-211, A320-212, A320-214, A321-111, A321-112, A321-211, A321-212, A321-213",642-1000-501 : INLET COWL ASSY,Goodrich,35A307-101,
2897,P00944,ACS00944,Seal-Packing,a1d422f05218,125.34,,10,"A318-111, A318-112, A319-111, A319-112, A319-113, A319-114, A319-115, A320-111, A320-211, A320-212, A320-214, A321-111, A321-112, A321-211, A321-212, A321-213",642-1000 : INLET COWL ASSY,Goodrich,35A08-101,
2898,P00946,ACS00946,Slinger,92ceaed77a78,57.01,,0,CL-600-2B19 (REGIONAL JET SERIES 100 &amp; 440),848847 : HYDRAULIC MOTORPUMP ASSY,Eaton Vickers,887241,
2899,P00947,ACS00947,"Guide, Spring",35c6388f110e,44.36,,0,CL-600-2B19 (REGIONAL JET SERIES 100 &amp; 440),848847 : HYDRAULIC MOTORPUMP ASSY,Eaton Vickers,887343,
2900,P00948,ACS00948,Seal Nut (Short),d57c6ccb6956,1546,,0,"A330-223, 747-400, 747-400F, 767-200, 767-300, MD-11F, PW4050, PW4052, PW4056, PW4060, PW4060A, PW4060C, PW4062, PW4062A, PW4152, PW4156, PW4156A, PW4158, PW4160, PW4460, PW4462, PW4650","1602080-001 : TURBINE COOLING VALVE CONTROL CABLE, 1604220-001 : TURBINE COOLING VALVE CONTROL CABLE, 1605140-001 : TURBINE COOLING VALVE CONTROL CABLE, 1606130-002 : TURBINE COOLING VALVE CO",Aero Controlex,1600273-002,
2901,P00949,ACS00949,Seal Nut (Long),8ff5a84456a1,1197.09,,0,"A330-223, 747-400, 747-400F, 767-200, 767-300, MD-11F, PW4050, PW4052, PW4056, PW4060, PW4060A, PW4060C, PW4062, PW4062A, PW4152, PW4156, PW4156A, PW4158, PW4160, PW4460, PW4462, PW4650","1605140-002 : TURBINE COOLING VALVE CONTROL CABLE, 1606130-001 : TURBINE COOLING VALVE CONTROL CABLE",Aero Controlex,1600273-001,
2902,P00950,ACS00950,Piston,763460a61c47,1158.51,,0,"A318-111, A318-112, A318-121, A319-111, A319-112, A319-113, A319-114, A319-115, A319-131, A319-132, A319-133, A320-111, A320-211, A320-212, A320-214, A320-231, A320-232, A320-233, A321-111, A321-112,","201419001 : DAMPER, 201419001-010 : DAMPER, 201419001-020 : DAMPER",Messier Dowty,201160693,
2903,P00952,ACS00952,Spring,c7518424c46a,29.11,,0,"A318-111, A318-112, A318-121, A319-111, A319-112, A319-113, A319-114, A319-115, A319-131, A319-132, A319-133, A320-111, A320-211, A320-212, A320-214, A320-231, A320-232, A320-233, A321-111, A321-112,","201419001 : DAMPER, 201419001-010 : DAMPER, 201419001-020 : DAMPER",Messier Dowty,201419608,
2904,P00953,ACS00953,Poppet,984bd1d01eae,99.55,,0,"A318-111, A318-112, A318-121, A319-111, A319-112, A319-113, A319-114, A319-115, A319-131, A319-132, A319-133, A320-111, A320-211, A320-212, A320-214, A320-231, A320-232, A320-233, A321-111, A321-112,","201419001 : DAMPER, 201419001-010 : DAMPER, 201419001-020 : DAMPER",Messier Dowty,201419613,
2905,P00954,ACS00954,Shim,617ea417ae97,78.65,,0,"A318-111, A318-112, A318-121, A319-111, A319-112, A319-113, A319-114, A319-115, A319-131, A319-132, A319-133, A320-111, A320-211, A320-212, A320-214, A320-231, A320-232, A320-233, A321-111, A321-112,","201419001 : DAMPER, 201419001-010 : DAMPER, 201419001-020 : DAMPER",Messier Dowty,201419622,
